transaction_id,amount,hour,account_age_days,transactions_last_hour,failed_transactions,distance_from_home,is_fraud
650,276.79,21,987,2,0,33.27,0
651,3678.7,15,2389,2,0,13.14,0
652,5854.41,4,952,5,0,10.21,1
653,3884.81,14,2613,0,0,64.7,0
654,545.48,8,1883,5,0,40.05,0
655,3296.01,8,2732,3,0,13.25,0
656,616.56,0,1906,0,0,16.8,0
657,1727.25,9,2776,2,2,38.66,0
658,1931.75,17,648,2,0,2.18,0
659,1990.87,2,1810,0,1,12.34,0
660,1681.88,11,2407,0,0,26.85,0
661,822.6,9,2618,1,1,4.7,0
662,162.56,13,2828,1,0,18.97,0
663,5573.57,8,1872,1,0,58.4,0
664,1212.32,9,816,1,0,13.47,0
665,4364.95,12,1980,5,1,47.42,0
666,1148.35,3,972,1,0,12.74,0
667,2827.62,12,2343,2,1,3.81,1
668,9946.59,11,2355,2,2,15.69,0
669,2614.82,9,2865,5,0,4.83,0
670,4286.35,9,90,2,1,2.34,0
671,2876.2,21,1622,0,0,8.47,0
672,703.74,8,34,0,0,12.9,0
673,1662.8,18,2810,1,0,41.22,0
674,272.09,23,201,4,3,10.51,0
675,8350.64,19,2035,1,1,27.99,0
676,1469.26,9,943,1,2,31.22,0
677,1420.6,19,1444,3,1,37.92,0
678,2811.1,7,2608,2,0,0.55,0
679,1929.12,6,2544,1,0,17.39,0
680,493.71,8,2777,3,0,2.29,0
681,22.14,23,2701,2,0,13.88,0
682,7221.51,21,561,4,0,21.76,0
683,10207.15,20,398,1,1,16.72,0
684,6305.05,20,2648,2,0,0.06,0
685,2156.1,1,1266,2,0,9.05,0
686,4543.04,14,137,1,0,10.07,0
687,8436.45,18,1495,3,1,4.44,0
688,120.47,23,539,0,1,34.65,0
689,2793.43,2,1209,1,1,22.92,0
690,2300.66,10,1702,4,1,20.27,0
691,2133.68,5,823,1,1,17.94,0
692,1557.42,4,2210,1,0,27.09,1
693,503.56,11,2175,2,0,9.87,0
694,8685.35,16,1117,3,2,4.24,0
695,9713.13,5,1053,1,0,52.13,0
696,16159.16,15,1209,2,0,5.36,1
697,11376.93,23,1388,3,0,18.01,0
698,2835.16,3,1919,2,0,53.64,0
699,1695.88,2,577,4,1,15.5,0
700,27.39,7,2771,4,1,15.86,0
701,6074.4,23,2763,3,0,34.95,0
702,10209.68,12,2283,2,2,9.26,0
703,2240.24,11,370,3,0,16.47,0
704,2026.04,12,58,1,0,9.42,0
705,1588.57,8,2198,3,1,0.58,0
706,198.72,3,1863,2,1,19.06,0
707,1850.39,11,2756,1,1,3.67,0
708,2361.06,23,2754,0,0,7.4,0
709,720.65,8,2395,2,0,20.87,0
710,4830.38,12,2616,1,0,13.66,0
711,2115.21,11,444,5,0,19.42,0
712,4360.45,21,958,2,0,3.32,0
713,3541.94,15,103,3,1,23.44,0
714,1929.84,19,2300,3,1,46.14,0
715,795.25,10,2499,2,0,8.07,0
716,429.13,7,2653,3,2,1.9,0
717,3097.7,2,2603,4,0,1.55,0
718,1038.71,14,2872,1,1,19.47,0
719,330.49,9,2660,1,0,4.39,0
720,6074.85,13,478,2,0,13.39,0
721,893.11,4,186,1,0,17.92,0
722,3717.26,1,1247,0,1,26.71,0
723,1250.92,15,476,2,1,36.6,0
724,11000.1,3,962,1,1,33.86,0
725,412.1,17,556,4,0,25.82,0
726,170.03,12,1859,3,0,32.52,0
727,205.01,11,2747,3,1,4.83,0
728,401.46,23,2853,1,0,33.41,0
729,6644.61,17,1717,2,1,5.67,0
730,6289.65,18,2977,1,0,15.26,0
731,7261.42,4,1700,2,1,26.94,1
732,4239.72,20,406,1,0,25.47,0
733,176.07,15,2522,2,0,40.35,0
734,1290.57,13,1146,2,1,20.77,0
735,4060.72,1,2828,2,0,22.66,0
736,9868.91,11,890,1,0,1.1,0
737,2593.63,14,1822,4,2,12.89,0
738,101.98,7,1486,1,1,36.08,0
739,2045.86,3,2809,2,1,9.73,0
740,3450.63,11,2231,3,0,28.51,0
741,1036.99,20,1470,1,0,21.29,0
742,6784.78,1,1631,0,1,11.25,0
743,10356.87,8,778,3,0,3.53,0
744,331.66,3,1863,2,0,9.47,0
745,658.89,2,2715,0,0,41.93,0
746,3391.46,6,2629,2,0,10.22,0
747,6648.5,20,2446,3,1,6.82,0
748,339.6,0,208,4,0,30.89,0
749,4308.09,10,998,3,1,12.45,0
750,3008.64,4,2313,2,0,10.25,0
751,2956.55,6,282,1,0,6.4,0
752,341.02,17,849,0,1,49.38,0
753,22017.0,18,885,1,2,44.04,1
754,11374.49,7,1346,2,0,15.28,0
755,5077.74,4,2442,1,0,15.56,0
756,546.5,0,1136,3,0,17.08,0
757,2608.0,4,533,4,1,42.28,1
758,1346.09,17,1027,4,1,12.58,0
759,1587.69,5,451,3,0,0.33,0
760,1157.06,21,106,1,3,1.6,0
761,466.02,4,61,0,0,8.42,0
762,22.47,11,975,2,1,60.48,0
763,2663.34,18,1327,1,1,15.9,0
764,3319.34,0,714,2,1,4.21,0
765,1962.84,8,215,4,1,12.85,0
766,846.37,4,1725,4,0,14.31,0
767,1413.96,16,466,0,1,1.17,0
768,1564.31,23,261,4,2,28.75,0
769,347.86,15,1837,2,0,33.63,0
770,2859.64,11,2103,1,0,29.64,0
771,13272.04,18,447,3,0,1.96,0
772,59.54,14,2064,3,0,17.1,0
773,5236.46,7,2520,1,1,17.53,0
774,1380.04,1,2979,4,1,5.62,0
775,7150.12,21,2136,0,3,23.19,0
776,9125.96,9,1877,0,0,22.14,0
777,2572.6,20,128,1,1,29.46,0
778,5189.02,1,1962,0,0,17.24,0
779,2073.26,12,1747,0,1,13.24,0
780,3134.56,21,443,2,0,46.77,0
781,2191.71,15,2918,0,1,25.38,0
782,2090.68,14,302,2,0,24.92,0
783,281.2,2,1320,3,0,26.69,0
784,3818.86,19,608,0,1,7.6,0
785,798.51,2,517,2,1,20.22,0
786,1673.45,8,2558,1,1,35.46,0
787,5056.12,20,2398,4,1,6.91,0
788,5350.33,17,2917,1,0,48.53,0
789,816.75,10,1561,2,0,2.69,0
790,1100.56,19,2174,0,0,4.59,0
791,2406.96,9,1859,3,0,9.75,0
792,691.97,16,2480,1,0,16.92,0
793,1240.79,13,407,1,1,7.9,0
794,1304.04,22,469,3,0,23.3,0
795,256.47,20,2667,3,1,33.47,0
796,13563.95,17,2953,2,0,6.01,1
797,22575.61,6,1762,3,0,1.69,0
798,2327.38,14,936,0,0,13.98,0
799,1585.44,13,1389,4,0,20.92,0
800,2153.92,14,1634,4,0,22.86,0
801,622.35,13,2989,0,1,17.61,0
802,1075.07,3,1281,1,0,12.17,0
803,1569.75,13,1281,1,0,17.94,0
804,5431.72,21,1045,3,0,4.56,0
805,2700.49,11,626,1,1,26.68,0
806,437.25,21,1943,1,1,27.28,0
807,3532.26,2,374,1,1,19.02,0
808,7578.69,2,382,1,1,6.55,0
809,1543.8,13,396,0,0,9.92,0
810,4446.3,23,1527,1,0,4.33,0
811,492.54,4,2279,2,0,20.36,0
812,12792.02,1,2403,4,0,1.47,0
813,5557.3,17,2301,5,0,32.3,0
814,547.4,10,2745,2,0,31.2,0
815,1235.1,3,1683,0,0,57.9,0
816,5429.0,11,2726,1,1,32.89,0
817,5545.72,13,2954,2,0,12.85,0
818,203.64,1,1179,3,0,40.67,0
819,650.53,19,1280,4,0,11.09,0
820,1805.62,11,425,1,1,36.2,0
821,6392.22,18,2079,1,1,9.11,0
822,4514.01,6,634,2,0,44.06,0
823,4963.3,21,1976,2,0,20.74,0
824,2582.47,7,444,1,1,12.06,0
825,1336.16,11,2279,0,0,12.7,0
826,162.45,11,471,0,1,26.34,0
827,835.67,8,2352,1,0,20.91,0
828,3108.92,7,1758,3,0,8.4,0
829,2720.94,17,2547,1,0,16.53,0
830,10365.61,19,2765,4,0,4.76,0
831,1903.53,20,2281,2,0,40.76,0
832,1239.14,0,2495,3,2,15.29,0
833,2752.89,21,2841,1,0,58.7,0
834,4071.79,8,119,2,0,1.27,0
835,3546.64,5,1120,3,0,23.58,0
836,682.63,22,1266,1,1,31.63,0
837,2152.86,10,1438,1,0,8.9,0
838,1659.08,0,744,4,0,35.94,1
839,912.55,4,2320,1,2,46.77,0
840,6401.96,21,1642,3,0,28.03,0
841,2262.09,2,582,1,1,34.13,0
842,1986.18,23,2594,0,0,61.49,0
843,17280.38,0,376,2,0,12.84,1
844,1279.86,23,2173,3,1,49.08,0
845,219.49,6,1541,8,0,6.47,0
846,1976.2,13,1859,1,0,16.62,0
847,9017.56,10,645,2,0,0.3,0
848,10146.08,11,1277,0,0,18.13,0
849,752.24,23,1329,2,0,26.77,0
850,5783.06,18,2443,1,2,28.34,0
851,795.42,2,216,3,0,27.64,0
852,206.96,4,645,1,1,2.55,0
853,2426.49,19,204,2,0,30.96,0
854,1848.24,21,335,1,2,8.53,0
855,270.16,8,1815,2,0,20.46,0
856,25.6,21,1737,3,2,26.49,0
857,609.33,15,2487,1,0,25.99,0
858,1635.47,14,1697,1,0,51.03,0
859,243.24,8,883,3,0,7.62,0
860,1584.44,16,467,1,0,19.28,0
861,1815.18,11,1761,1,2,8.38,0
862,2613.87,3,1161,2,1,4.8,0
863,414.56,21,2780,3,1,1.89,0
864,2089.65,18,1994,1,0,27.85,0
865,2334.99,16,2733,2,1,0.3,0
866,3287.73,9,187,2,1,48.34,0
867,1792.44,7,1619,4,0,31.39,0
868,6007.33,19,225,1,0,23.48,0
869,867.82,0,838,1,0,17.54,0
870,4116.61,9,866,4,0,55.45,0
871,4946.13,4,1047,1,0,22.22,0
872,2431.04,9,1344,2,1,34.36,0
873,48.77,3,32,1,0,28.54,0
874,2475.77,15,1764,4,0,6.59,0
875,1429.06,5,530,2,1,28.93,0
876,792.2,12,2182,4,0,20.58,0
877,1032.53,22,943,1,1,1.1,0
878,281.95,16,2289,3,1,18.77,0
879,2484.59,21,1451,1,0,18.5,0
880,1945.15,2,1627,2,1,4.31,0
881,2448.52,23,174,1,0,39.51,0
882,21420.19,13,77,1,0,11.33,1
883,1007.2,14,319,5,0,21.73,0
884,1685.47,10,2359,2,1,33.3,0
885,1972.76,13,2349,2,3,40.5,0
886,1524.88,12,2907,2,1,18.95,0
887,2244.82,20,1711,0,0,11.2,0
888,4823.7,9,472,2,0,14.95,0
889,160.43,12,86,0,1,7.77,0
890,5887.71,10,704,5,1,4.91,0
891,3381.9,19,1885,2,0,7.0,0
892,520.9,22,1483,3,0,5.6,0
893,645.61,2,1789,2,0,17.06,1
894,1188.06,3,997,3,0,17.99,0
895,9493.64,13,2413,0,0,2.15,0
896,2588.76,12,2147,2,1,16.48,0
897,1711.08,2,1622,1,1,0.81,0
898,1879.2,9,1391,3,0,27.89,0
899,1851.8,7,1365,5,0,0.42,0
900,667.82,5,313,0,1,20.48,0
901,787.91,16,2594,4,0,1.05,0
902,1431.04,3,2174,4,0,4.08,0
903,2867.85,16,795,0,0,41.76,0
904,1159.47,11,1439,0,0,35.15,0
905,8847.9,23,2644,2,0,34.14,0
906,3353.46,4,968,0,0,3.34,0
907,440.29,3,600,2,1,11.33,0
908,1338.04,8,809,4,0,14.6,0
909,3082.59,5,2468,1,1,7.42,0
910,2761.55,4,2685,0,0,56.65,0
911,1718.35,2,726,3,0,29.71,0
912,5545.65,20,2024,1,0,16.24,0
913,94.68,14,2310,2,0,17.71,0
914,7276.87,18,1839,2,0,29.57,0
915,4367.17,21,2313,1,0,1.64,0
916,984.15,20,2603,1,1,0.63,0
917,1322.06,19,1324,6,0,14.43,0
918,3296.22,20,1295,2,0,17.37,0
919,923.52,4,1802,3,0,4.46,0
920,1448.94,2,1921,1,0,23.13,0
921,6317.42,14,2587,3,0,2.51,0
922,7251.44,9,1126,4,0,29.94,0
923,2064.87,18,231,1,0,54.51,0
924,2101.67,11,2079,1,1,6.67,0
925,1226.65,2,1272,3,0,38.72,0
926,269.1,14,1852,0,2,45.81,0
927,2693.02,1,234,1,0,13.87,1
928,85.79,11,1176,2,2,28.74,0
929,2183.95,2,2641,2,1,35.77,0
930,1973.31,2,2520,0,0,16.86,0
931,8707.95,19,2077,1,1,49.32,0
932,2952.58,12,1896,1,1,13.05,0
933,922.9,18,2271,3,0,41.67,0
934,9839.49,23,169,3,0,26.64,0
935,2609.43,14,2342,3,1,12.38,0
936,830.28,20,772,3,0,37.56,0
937,14369.49,10,2479,2,0,42.71,0
938,776.7,15,2054,3,0,6.05,0
939,1998.96,4,254,1,1,22.19,0
940,8829.81,14,424,1,0,5.03,0
941,8153.73,10,2926,1,0,40.1,0
942,561.77,2,2067,2,1,5.05,0
943,8327.6,20,707,3,0,12.9,1
944,1752.31,1,1015,0,0,27.26,0
945,1924.14,22,1794,4,1,21.07,0
946,3312.81,14,2147,2,2,20.34,0
947,1159.91,16,2498,1,0,6.32,0
948,633.69,5,1491,1,1,49.44,0
949,1464.44,11,1159,2,2,35.46,0
950,297.99,12,1675,3,0,11.19,0
951,698.91,10,2781,2,2,9.9,0
952,517.78,19,215,2,0,14.47,0
953,963.53,20,2652,1,2,15.59,0
954,1350.99,10,270,0,1,25.33,0
955,1754.15,10,388,2,0,7.19,0
956,724.55,17,2779,2,0,18.67,0
957,8551.54,12,1164,2,0,31.98,0
958,8649.42,8,2965,2,0,10.49,0
959,1820.64,21,2469,3,0,76.97,0
960,4287.16,4,1366,4,0,9.84,0
961,5683.37,2,2387,2,0,37.06,1
962,2780.34,21,580,0,0,43.84,0
963,1546.44,11,1271,1,0,51.68,0
964,298.6,20,2861,2,1,26.97,0
965,2307.35,21,1606,1,0,21.27,0
966,203.55,4,2438,3,0,28.32,0
967,10587.23,22,348,1,0,17.4,0
968,1992.25,9,2290,2,0,7.97,0
969,655.34,12,2636,2,0,0.78,0
970,3269.56,10,524,2,0,9.77,0
971,69.95,21,2879,2,0,21.7,0
972,432.31,23,2808,3,0,2.92,0
973,370.82,16,383,2,0,14.58,0
974,891.57,20,2747,3,0,48.45,0
975,5435.03,13,2083,2,1,15.75,0
976,2062.49,11,75,1,1,36.84,0
977,446.35,11,1266,2,1,17.02,0
978,347.43,5,878,1,0,24.39,0
979,244.73,10,1992,0,1,25.12,0
980,400.9,6,928,0,0,54.82,0
981,1608.42,4,635,5,0,38.62,0
982,820.2,2,1212,1,0,23.07,0
983,2465.32,3,2080,3,0,11.42,1
984,381.02,17,2157,1,1,30.43,0
985,1296.86,1,2712,2,0,17.73,0
986,143.43,10,2532,3,1,15.51,0
987,1875.65,4,2447,2,0,42.36,0
988,3270.07,12,632,0,1,17.52,0
989,7572.35,5,741,0,1,28.72,0
990,4114.97,22,2559,0,0,28.07,0
991,3759.36,5,2954,4,0,54.83,0
992,3935.55,14,179,1,0,22.86,0
993,3872.0,13,1493,1,1,33.77,0
994,2604.13,21,2948,3,1,9.46,0
995,1127.06,7,1820,2,0,23.15,0
996,10644.21,19,1168,3,1,4.03,0
997,6613.31,23,1839,4,0,12.78,0
998,173.95,7,2188,0,0,9.17,0
999,1730.35,7,1268,1,1,2.68,0
1000,224.91,15,795,1,2,5.47,0
1001,3320.41,11,2779,2,1,29.82,0
1002,3088.4,18,1805,4,1,15.11,0
1003,2587.38,14,1155,2,0,15.99,0
1004,1975.79,12,2060,0,1,29.45,0
1005,1096.88,16,1715,1,1,28.25,0
1006,1605.51,5,818,2,2,17.83,0
1007,151.23,19,567,0,0,19.51,0
1008,101.99,8,214,1,0,46.58,0
1009,9245.94,20,1969,2,1,22.97,0
1010,303.2,11,2272,3,0,19.91,1
1011,4984.41,3,2914,0,1,27.49,1
1012,2777.17,16,511,1,0,7.02,0
1013,2744.6,9,344,1,0,4.08,0
1014,411.54,5,1118,1,1,24.07,0
1015,6671.88,14,2103,1,0,45.61,0
1016,2940.09,4,1792,1,0,0.56,0
1017,2102.87,2,910,2,0,15.57,0
1018,1823.67,14,1432,0,1,15.43,0
1019,2015.43,0,1700,2,0,14.55,0
1020,3168.94,1,1624,1,1,20.15,0
1021,917.43,16,1532,0,0,29.49,0
1022,63.39,7,1582,1,0,23.97,0
1023,783.78,2,1536,1,2,10.02,0
1024,3901.22,7,116,3,0,15.65,0
1025,671.19,10,406,1,1,59.77,0
1026,1449.0,22,2663,3,0,3.78,0
1027,2859.96,10,599,2,0,36.66,0
1028,1051.88,4,157,2,0,6.53,0
1029,657.04,9,1936,0,0,3.95,0
1030,25.46,22,569,1,2,6.94,0
1031,3182.02,22,1922,2,0,58.19,0
1032,331.66,14,2521,2,0,22.23,0
1033,489.31,0,325,3,1,19.0,0
1034,2581.29,0,1049,1,1,13.66,0
1035,419.0,6,613,4,0,30.83,0
1036,362.31,17,2979,3,0,7.38,0
1037,906.02,19,2162,3,2,9.51,0
1038,2138.56,13,456,2,0,1.8,0
1039,6945.77,9,974,1,0,43.33,0
1040,980.82,9,500,1,0,30.46,0
1041,6726.56,1,977,3,0,7.75,0
1042,1895.94,13,2618,1,0,29.84,0
1043,1635.92,19,1873,3,1,31.21,0
1044,670.71,2,455,2,0,33.01,0
1045,4596.77,15,2445,4,0,0.54,0
1046,705.34,17,68,2,1,8.01,0
1047,7675.24,20,2111,3,1,11.3,0
1048,750.15,18,991,4,1,39.24,0
1049,4848.66,22,589,1,0,4.66,0
1050,4921.19,9,1759,2,0,27.38,0
1051,312.65,0,2519,2,2,3.52,0
1052,95.01,11,986,1,0,12.73,0
1053,9676.67,18,1707,3,0,70.6,0
1054,891.66,5,2722,3,0,5.76,0
1055,1788.73,21,351,2,1,4.75,0
1056,2639.84,16,1478,2,0,28.66,0
1057,334.52,2,2155,4,2,22.15,0
1058,7071.82,17,2079,0,0,16.29,0
1059,2636.67,16,2270,3,1,14.51,0
1060,4414.4,0,1600,3,0,13.44,0
1061,3940.28,15,179,1,0,32.6,0
1062,3192.12,20,1585,1,0,13.68,0
1063,6060.23,11,1039,2,1,6.25,0
1064,9957.55,23,67,2,1,18.64,0
1065,9044.22,11,277,0,0,10.34,0
1066,2292.13,11,988,1,2,25.96,0
1067,1458.2,23,2692,3,0,31.53,0
1068,161.05,20,425,2,2,7.83,0
1069,3049.1,18,1362,1,1,6.21,0
1070,2202.91,4,182,2,0,3.09,0
1071,1423.47,11,2237,2,0,28.14,0
1072,3272.59,10,2633,1,0,12.21,0
1073,514.72,5,2805,1,0,26.42,0
1074,2482.3,14,2849,1,2,34.87,0
1075,6842.35,15,2588,2,0,29.06,0
1076,1803.72,5,553,2,0,64.97,0
1077,4720.81,2,2933,1,1,13.67,0
1078,3320.65,14,152,1,4,7.84,0
1079,1597.37,9,826,3,1,26.36,0
1080,5092.81,1,818,0,1,1.08,0
1081,3572.49,1,1293,1,0,26.8,0
1082,2138.43,9,2112,2,0,65.81,0
1083,6203.86,12,2225,3,0,15.39,0
1084,3544.77,15,1038,0,0,1.05,0
1085,5524.86,1,2650,2,2,4.02,1
1086,673.7,6,1172,1,0,28.92,0
1087,1943.11,11,196,1,0,16.59,0
1088,4120.06,20,1360,2,1,1.36,0
1089,201.63,8,510,1,2,28.71,0
1090,1695.87,11,1790,4,2,43.04,0
1091,1891.97,12,1802,3,0,35.85,0
1092,5740.54,12,1389,1,0,24.26,0
1093,2270.56,5,2033,0,0,9.24,0
1094,1811.95,22,2038,4,0,19.9,0
1095,1723.61,11,2127,3,0,23.03,0
1096,2170.37,8,339,1,1,14.05,0
1097,11130.59,23,1739,2,0,33.36,0
1098,2672.81,2,1764,5,0,28.74,0
1099,704.46,19,740,0,0,32.57,0
1100,11834.91,17,1204,2,0,18.85,0
1101,2536.68,10,421,1,0,1.49,1
1102,418.96,2,1344,1,1,0.06,0
1103,665.99,21,1211,1,2,7.06,0
1104,1602.93,9,1827,1,1,14.17,0
1105,3504.94,19,2940,2,1,21.93,0
1106,8700.44,13,683,1,0,1.3,0
1107,1201.32,22,1819,5,0,22.48,1
1108,745.88,11,1832,1,0,18.69,0
1109,3661.44,1,2978,0,1,17.88,0
1110,3825.19,11,2519,1,0,13.31,0
1111,599.81,13,1125,1,0,10.01,0
1112,1657.51,20,235,1,1,19.22,0
1113,1.23,2,2750,3,1,7.36,0
1114,9365.17,20,1664,4,0,38.27,0
1115,2312.79,11,2102,0,0,28.69,0
1116,7209.05,23,2783,0,0,36.4,0
1117,2338.31,5,128,1,1,19.47,0
1118,4892.92,4,2489,2,1,34.67,0
1119,301.75,21,1795,1,1,48.63,0
1120,2702.03,1,518,2,1,2.68,0
1121,1992.4,2,967,4,0,15.25,0
1122,5921.2,20,1501,0,1,0.93,0
1123,190.55,11,1569,3,0,36.41,0
1124,2158.95,18,133,2,0,13.3,0
1125,4044.84,19,629,2,0,4.03,0
1126,5924.86,21,1843,1,0,51.23,0
1127,862.52,11,1524,5,0,15.21,0
1128,61.84,14,315,3,1,11.72,0
1129,106.26,18,564,1,2,45.78,0
1130,1660.17,16,1504,1,0,46.45,0
1131,1740.1,12,1288,0,1,7.49,0
1132,2630.19,20,1142,2,0,11.1,0
1133,6371.36,7,465,2,0,54.84,0
1134,586.15,0,763,3,0,51.68,0
1135,185.86,15,2121,1,1,5.3,0
1136,1232.59,12,2301,2,0,24.23,0
1137,1675.95,3,1073,2,0,23.87,0
1138,1911.28,8,2884,4,0,17.03,0
1139,4088.31,14,879,1,1,34.49,0
1140,6597.9,19,1170,4,0,9.99,0
1141,745.64,22,2012,3,0,11.95,0
1142,4079.93,6,503,1,0,2.98,0
1143,1488.27,4,304,0,0,48.84,0
1144,1696.08,14,708,0,0,45.9,0
1145,485.97,22,1824,0,0,19.61,0
1146,868.77,2,2794,3,0,1.78,0
1147,2031.09,10,2736,0,1,26.44,0
1148,1525.28,11,2907,1,0,26.92,0
1149,1590.08,2,2253,1,1,1.27,0
1150,5853.44,17,1190,2,0,38.27,0
1151,3952.97,9,646,0,1,5.07,0
1152,441.91,22,2907,1,0,49.28,0
1153,896.29,22,2613,4,1,10.0,0
1154,5607.44,5,1481,3,0,8.64,0
1155,1256.86,16,919,0,1,35.2,0
1156,1490.05,3,824,1,0,11.63,0
1157,2149.47,4,970,1,0,30.4,1
1158,2556.43,15,108,3,2,18.09,0
1159,137.76,11,2270,2,1,9.18,0
1160,2562.02,18,1512,5,1,7.35,0
1161,3141.6,14,2260,2,1,9.46,0
1162,723.54,4,2507,2,0,1.57,0
1163,3510.66,2,270,3,0,9.41,0
1164,1166.18,9,1631,1,1,14.93,0
1165,4549.51,22,2945,4,0,23.76,0
1166,262.58,15,2154,3,0,21.51,0
1167,116.85,13,1678,2,0,8.14,0
1168,11743.87,18,303,1,0,21.45,0
1169,2820.56,4,1299,1,1,7.23,0
1170,5975.98,20,304,5,0,23.53,0
1171,5213.42,14,1909,0,0,10.43,0
1172,5721.2,21,2120,3,0,8.06,1
1173,2441.28,11,526,4,0,16.07,0
1174,1684.27,17,2621,2,1,28.32,0
1175,3138.3,18,746,2,1,15.24,0
1176,1248.3,4,1773,2,0,25.7,0
1177,342.61,16,227,5,0,28.5,0
1178,2599.19,3,2123,1,0,19.32,1
1179,876.91,4,1246,0,0,10.16,0
1180,1990.72,5,664,2,0,32.58,0
1181,17417.95,10,2906,2,0,11.58,0
1182,341.03,7,1418,2,0,39.95,0
1183,11197.94,16,1164,1,0,41.84,0
1184,2181.58,2,1027,2,0,23.68,0
1185,9023.05,6,2602,2,0,4.44,0
1186,1872.72,17,1125,1,0,42.06,0
1187,6530.23,4,2561,3,1,30.75,0
1188,1237.33,9,2517,2,0,33.62,0
1189,1527.68,17,383,3,0,52.96,0
1190,6169.66,16,2626,1,1,12.72,0
1191,4710.7,5,2425,2,0,21.29,0
1192,3791.21,18,632,3,0,7.82,0
1193,2770.0,5,2699,7,1,46.5,0
1194,841.59,19,2952,2,1,30.18,0
1195,1169.81,19,1383,2,0,15.28,0
1196,1588.23,18,169,2,0,26.28,0
1197,2062.41,0,333,0,0,13.85,0
1198,2786.23,1,2628,4,0,13.98,0
1199,5152.09,18,1085,2,0,28.76,0
1200,237.45,20,864,1,0,6.13,0
1201,2484.34,18,1707,0,0,3.7,0
1202,3632.96,19,2618,2,3,10.54,0
1203,4978.86,0,2040,1,2,27.66,0
1204,2743.58,20,2235,2,0,17.01,0
1205,4709.3,9,2630,3,0,32.48,0
1206,409.18,9,1979,0,0,16.57,0
1207,929.28,7,2806,4,1,48.73,0
1208,57.18,12,1219,0,0,8.4,0
1209,1222.71,14,299,5,0,2.48,0
1210,3011.56,22,246,1,1,4.57,0
1211,555.58,5,1801,1,0,54.59,0
1212,4993.59,13,1984,0,0,16.46,0
1213,473.53,14,836,1,0,7.36,0
1214,1229.17,10,2485,2,0,45.78,0
1215,8589.52,4,1281,1,2,7.72,0
1216,2152.46,22,1308,5,2,39.31,0
1217,2049.92,23,1415,3,0,0.13,0
1218,923.11,12,536,2,0,25.28,0
1219,4904.54,11,2110,3,1,10.57,0
1220,4220.33,17,435,1,1,9.26,0
1221,1745.9,10,991,2,2,54.63,0
1222,5562.71,14,502,1,3,6.11,0
1223,357.64,8,1842,2,0,25.63,0
1224,5779.56,7,578,3,0,24.13,0
1225,2110.59,3,208,5,0,31.32,0
1226,6270.03,9,1574,1,0,6.17,0
1227,1414.52,19,1713,3,0,27.66,0
1228,805.24,7,655,2,0,16.39,0
1229,2010.25,10,2367,0,1,20.88,0
1230,1568.56,23,1281,1,0,25.8,0
1231,513.71,6,653,2,0,18.18,0
1232,2249.94,15,2109,4,2,1.09,0
1233,1699.0,14,2043,2,1,6.12,0
1234,783.42,9,2038,0,1,6.0,0
1235,813.52,0,369,2,2,4.21,0
1236,474.78,12,2071,2,0,23.01,0
1237,3264.33,14,987,2,1,29.91,0
1238,3512.54,6,2390,4,1,18.91,0
1239,357.17,11,200,3,1,15.45,0
1240,1285.33,1,1153,1,0,30.55,0
1241,1674.23,15,2448,2,1,11.3,0
1242,278.06,20,2755,2,0,28.0,0
1243,236.71,15,1171,2,0,19.77,0
1244,1167.32,17,34,3,0,50.7,0
1245,297.68,3,1766,2,1,9.59,0
1246,3017.36,4,1084,1,0,37.85,0
1247,1273.71,23,1499,2,0,27.2,0
1248,8771.04,12,1499,4,0,14.2,0
1249,2651.62,1,1641,1,1,15.51,0
1250,6649.09,1,2336,3,0,8.08,1
1251,1434.83,17,798,3,0,22.26,0
1252,431.41,11,2267,3,0,19.42,0
1253,2141.35,9,302,0,1,0.3,0
1254,1260.74,12,2066,1,0,12.98,0
1255,562.41,14,2253,0,1,14.44,0
1256,4009.4,8,2553,3,2,42.29,0
1257,3843.76,21,2503,1,0,43.94,0
1258,1202.75,3,528,2,0,1.78,0
1259,3565.82,3,1614,0,1,14.12,1
1260,1982.58,11,1389,2,0,8.19,0
1261,4575.23,17,1498,2,0,5.11,0
1262,2198.46,4,816,2,1,1.67,0
1263,883.13,19,2086,1,0,29.24,0
1264,1822.66,12,2049,2,0,4.38,0
1265,8872.61,1,186,0,0,17.01,1
1266,1126.37,1,562,3,0,26.35,0
1267,5415.82,22,1365,4,0,30.2,0
1268,4966.99,15,2128,2,1,1.79,0
1269,7.91,14,611,2,0,6.57,0
1270,1965.9,19,2112,1,0,27.52,0
1271,3802.44,4,1344,4,2,10.32,0
1272,4136.91,19,1305,4,0,11.08,0
1273,3046.86,5,1610,0,0,23.9,0
1274,3493.9,19,1226,2,1,32.01,0
1275,2030.98,18,1378,2,0,30.07,0
1276,10606.33,16,2088,3,2,17.68,0
1277,1241.1,17,2007,1,1,18.3,0
1278,2866.66,22,2306,2,1,15.25,0
1279,280.32,9,1946,1,0,17.35,1
1280,921.8,0,1509,4,2,18.44,0
1281,3379.29,10,2760,5,0,4.35,0
1282,9447.15,3,1707,3,0,29.08,0
1283,4174.2,18,1261,1,0,12.57,0
1284,4423.88,23,2819,3,1,44.17,1
1285,6622.34,20,110,3,1,2.26,0
1286,5651.07,19,1944,2,2,21.96,0
1287,5963.95,8,2686,1,0,3.5,0
